mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught,cog_sin,cog_cos,heading_sin,heading_cos,heading_cog_diff,prediction,is_anomaly,anomaly_score
219011922,Under way using engine,6.3,47.0,58.0,Tanker,13.0,83.0,4.2,0.7313537016191705,0.6819983600624985,0.8480480961564261,0.5299192642332049,11.0,-1,True,0.025413775045464382
219011922,Under way using engine,0.7,34.0,122.0,Tanker,13.0,83.0,4.2,0.5591929034707469,0.8290375725550417,0.8480480961564261,-0.5299192642332048,88.0,-1,True,0.11578047598037289
255806329,Under way using engine,3.6,78.0,74.0,Tanker,17.0,100.0,6.5,0.9781476007338056,0.20791169081775945,0.9612616959383189,0.27563735581699916,4.0,-1,True,0.0415946262269804
265610040,Under way using engine,0.0,192.5,292.0,Tanker,13.0,80.0,4.7,-0.21643961393810293,-0.9762960071199334,-0.9271838545667874,0.37460659341591196,99.5,-1,True,0.14066334088956867
265610040,Under way using engine,3.8,306.9,327.0,Tanker,13.0,80.0,4.7,-0.7996846584870907,0.6004202253258838,-0.544639035015027,0.838670567945424,20.100000000000023,-1,True,0.06347626786810656
265610040,Under way using engine,1.9,82.9,349.0,Tanker,13.0,80.0,4.7,0.9923319378854887,0.12360147674049261,-0.19080899537654467,0.981627183447664,93.89999999999998,-1,True,0.13905196871812853
244784000,Under way using engine,0.3,189.1,214.0,Tanker,16.0,99.0,6.5,-0.1581580672544833,-0.9874138067509115,-0.5591929034707467,-0.8290375725550417,24.900000000000006,-1,True,0.0586927810964043
219775000,Under way using engine,6.9,315.2,304.0,Tanker,22.0,147.0,6.5,-0.7046342099635949,0.7095707365365206,-0.8290375725550416,0.559192903470747,11.199999999999989,-1,True,0.011209794694236441
219775000,Under way using engine,4.7,350.4,337.0,Tanker,22.0,147.0,6.5,-0.16676874671610273,0.9859960370705049,-0.3907311284892739,0.9205048534524403,13.399999999999977,-1,True,0.011681384987006105
219775000,Under way using engine,4.7,350.7,337.0,Tanker,22.0,147.0,6.5,-0.16160382110336105,0.9868557164068072,-0.3907311284892739,0.9205048534524403,13.699999999999989,-1,True,0.012522914034585497
219775000,Under way using engine,4.0,344.9,319.0,Tanker,22.0,147.0,6.5,-0.26050450864264907,0.9654726308792249,-0.6560590289905074,0.7547095802227719,25.899999999999977,-1,True,0.052244599767289124
219775000,Under way using engine,5.3,4.4,344.0,Tanker,22.0,147.0,6.5,0.07671902812681865,0.9970527522269202,-0.27563735581699894,0.9612616959383189,20.399999999999977,-1,True,0.03611538338695364
219775000,Under way using engine,2.7,315.3,281.0,Tanker,22.0,147.0,6.5,-0.7033947028105036,0.7107994738729927,-0.9816271834476639,0.1908089953765451,34.30000000000001,-1,True,0.09616184685152451
219775000,At anchor,0.0,355.7,225.0,Tanker,22.0,147.0,6.5,-0.07497872682632771,0.9971851335251157,-0.7071067811865475,-0.7071067811865477,130.7,-1,True,0.13815112027777887
265610040,Under way using engine,5.7,300.9,294.0,Tanker,13.0,80.0,6.0,-0.858064905723645,0.5135412520581694,-0.9135454576426011,0.40673664307579976,6.899999999999977,-1,True,0.030155766098598824
266476000,Under way using engine,12.4,261.0,250.0,Tanker,17.0,119.0,5.0,-0.9876883405951377,-0.15643446504023104,-0.9396926207859084,-0.34202014332566855,11.0,-1,True,0.03370372991364956
538005397,Under way using engine,11.8,242.6,253.0,Tanker,27.0,184.0,6.8,-0.8878153851364015,-0.46019978478385143,-0.9563047559630353,-0.2923717047227371,10.400000000000006,-1,True,0.029475667702844266
257667000,Under way using engine,7.1,196.2,211.0,Tanker,23.0,144.0,6.5,-0.2789911060392289,-0.9602936856769432,-0.5150380749100542,-0.8571673007021123,14.800000000000011,-1,True,0.004918810036553145
257667000,Under way using engine,8.1,210.8,229.0,Tanker,23.0,144.0,6.5,-0.5120428648705717,-0.8589598969306643,-0.754709580222772,-0.6560590289905073,18.19999999999999,-1,True,0.00524359343217351
230689000,Under way using engine,9.8,40.1,26.0,Tanker,24.0,156.0,9.5,0.6441236297613865,0.7649214009184319,0.4383711467890774,0.898794046299167,14.100000000000001,-1,True,0.0008769975254176998
266476000,Under way using engine,8.3,91.0,87.0,Tanker,17.0,119.0,5.0,0.9998476951563913,-0.017452406437283477,0.9986295347545738,0.052335956242943966,4.0,-1,True,0.012878490960244293
266476000,Under way using engine,8.7,87.0,83.0,Tanker,17.0,119.0,5.0,0.9986295347545738,0.052335956242943966,0.992546151641322,0.12186934340514749,4.0,-1,True,0.011650352646595752
266476000,Under way using engine,8.6,88.0,79.0,Tanker,17.0,119.0,5.0,0.9993908270190958,0.03489949670250108,0.981627183447664,0.19080899537654492,9.0,-1,True,0.04561614942760506
266476000,Under way using engine,8.0,80.0,68.0,Tanker,17.0,119.0,5.0,0.984807753012208,0.17364817766693041,0.9271838545667874,0.37460659341591196,12.0,-1,True,0.045928843160733424
215516000,Under way using engine,8.8,77.0,77.0,Tanker,13.0,93.0,5.4,0.9743700647852352,0.22495105434386492,0.9743700647852352,0.22495105434386492,0.0,-1,True,0.0055183647496619415
