mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught,cog_sin,cog_cos,heading_sin,heading_cos,heading_cog_diff,prediction,is_anomaly,anomaly_score
266466000,Under way using engine,4.3,13.0,357.0,Tanker,21.0,129.0,5.4,0.224951054343865,0.9743700647852352,-0.0523359562429443,0.9986295347545738,16.0,-1,True,0.037130274609946
265610040,Under way using engine,6.5,300.4,289.0,Tanker,13.0,80.0,5.0,-0.8625136692072576,0.5060337641211635,-0.945518575599317,0.3255681544571563,11.399999999999975,-1,True,0.0471682307352582
219355000,Moored,0.1,350.0,262.0,Tanker,14.0,93.0,6.3,-0.1736481776669304,0.984807753012208,-0.9902680687415704,-0.1391731009600658,88.0,-1,True,0.1374571336787446
219011922,Under way using engine,6.7,235.2,243.0,Tanker,13.0,83.0,4.2,-0.8211492091337037,-0.5707135676844322,-0.8910065241883678,-0.4539904997395469,7.800000000000011,-1,True,0.0172620954209032
219775000,Under way using engine,4.3,337.5,327.0,Tanker,22.0,147.0,6.5,-0.3826834323650895,0.9238795325112868,-0.544639035015027,0.838670567945424,10.5,-1,True,0.0063386388723706
219775000,Under way using engine,4.2,321.8,311.0,Tanker,22.0,147.0,6.5,-0.6184083953575539,0.7858568931754021,-0.7547095802227722,0.656059028990507,10.800000000000011,-1,True,0.0305712539958297
219775000,Under way using engine,4.2,325.0,312.0,Tanker,22.0,147.0,6.5,-0.5735764363510465,0.8191520442889916,-0.7431448254773946,0.6691306063588578,13.0,-1,True,0.0435359232504012
219775000,Under way using engine,4.9,325.2,314.0,Tanker,22.0,147.0,6.5,-0.5707135676844322,0.8211492091337037,-0.7193398003386511,0.6946583704589973,11.199999999999989,-1,True,0.0184040520536314
219775000,Under way using engine,4.9,328.3,314.0,Tanker,22.0,147.0,6.5,-0.5254716510722675,0.8508111094240515,-0.7193398003386511,0.6946583704589973,14.300000000000011,-1,True,0.036696128180471
219775000,Under way using engine,4.0,328.1,313.0,Tanker,22.0,147.0,6.5,-0.5284383347223466,0.8489716876291419,-0.7313537016191703,0.6819983600624986,15.100000000000025,-1,True,0.0433428574686229
219775000,Under way using engine,3.8,326.0,313.0,Tanker,22.0,147.0,6.5,-0.5591929034707466,0.8290375725550418,-0.7313537016191703,0.6819983600624986,13.0,-1,True,0.0417109140119452
219775000,Under way using engine,4.1,326.3,309.0,Tanker,22.0,147.0,6.5,-0.5548444274479993,0.8319541221304825,-0.7771459614569708,0.6293203910498375,17.30000000000001,-1,True,0.0552903849729753
219775000,Under way using engine,9.4,63.3,72.0,Tanker,22.0,147.0,6.5,0.8933713883278375,0.4493189986158967,0.9510565162951536,0.3090169943749474,8.700000000000003,-1,True,0.0136911389389017
219775000,Under way using engine,9.2,61.6,72.0,Tanker,22.0,147.0,6.5,0.8796485728666165,0.4756242090702753,0.9510565162951536,0.3090169943749474,10.4,-1,True,0.0217258855431814
265610040,Under way using engine,5.0,162.2,180.0,Tanker,13.0,80.0,3.8,0.305695304963106,-0.9521293927421386,1.2246467991473532e-16,-1.0,17.80000000000001,-1,True,0.0101814556133501
219355000,Under way using engine,5.0,327.0,337.0,Tanker,14.0,93.0,5.2,-0.544639035015027,0.838670567945424,-0.3907311284892739,0.9205048534524404,10.0,-1,True,0.0017117216677865
265012140,Under way using engine,9.7,273.1,282.0,Tanker,19.0,100.0,5.3,-0.9985366703262116,0.0540788129847752,-0.9781476007338056,0.2079116908177594,8.899999999999977,-1,True,0.0253400044629229
